id,D-30,D-21,D-14,D-7,D-0
216,0.3183982492484609,0.37863880922889154,0.9895629330385289,1.5432729438532553,1.6211418761624836
217,0.32946947393045345,0.7046639042917141,1.3773640423352047,1.4940094633775935,1.7469068537326577
218,0.4604519335770753,1.0045874576755252,1.5882482157800488,1.576015565494244,1.6527689693467724
219,0.37863880922889154,1.3773640423352047,1.4940094633775935,1.7469068537326577,1.2680629051541343
220,0.8528349201475275,1.5033982340231922,1.5163676916487394,1.7804835347242678,1.1116049130756434
221,1.4697607476289567,1.5163676916487394,1.7804835347242678,1.1116049130756434,0.044981599844601095
222,1.4838069253260278,1.576015565494244,1.6527689693467724,0.955179795105062,0.043690844894865875
223,1.5033982340231922,1.6211418761624836,1.6255273649823585,0.8787883058240261,0.035802633948347734
224,1.5882482157800488,1.6611961531157475,1.448181693546128,0.5377772128744283,0.014574851258405446
225,1.4845651929171346,1.7804835347242678,1.1116049130756434,0.044981599844601095,0.0
226,1.5163676916487394,1.6255273649823585,0.8787883058240261,0.035802633948347734,0.011280000491664907
227,1.576015565494244,1.448181693546128,0.5377772128744283,0.014574851258405446,0.028498491827097117
228,1.7472931884910576,1.1116049130756434,0.044981599844601095,0.0,0.08124607344773485
229,1.6255273649823585,0.22191818311484415,0.0016306630168465188,0.05841080474817354,0.6557064727112324
230,1.1419514287717618,0.043690844894865875,0.006308703498425026,0.09505849039079238,0.9273098247453306
231,0.8787883058240261,0.0016306630168465188,0.05841080474817354,0.6557064727112324,0.9079441456616326
232,0.05364293131581454,0.0,0.08124607344773485,0.9512713122155101,0.9724582958387251
233,0.0484785427882498,0.006308703498425026,0.09505849039079238,0.9273098247453306,0.9411347214766012
234,0.044981599844601095,0.011280000491664907,0.12865869945434213,0.9585317316228358,1.0035712814798694
235,0.043690844894865875,0.028498491827097117,0.32748465180096725,0.9309685089039539,0.9781164177185306
236,0.0,0.08124607344773485,0.9512713122155101,0.9724582958387251,0.8624976143189705
237,0.0,0.09505849039079238,0.9273098247453306,0.9411347214766012,0.8638620522229826
238,0.0,0.12865869945434213,0.9585317316228358,1.0035712814798694,0.8983023584887947
239,0.006308703498425026,0.32748465180096725,0.9309685089039539,0.9781164177185306,0.9405199856172831
240,0.5685498260705718,0.7651792011699081,0.44587825465210296,0.03410819310635975,0.08137307050828968
241,0.6262623339406137,0.5737183680121534,0.04866311184236889,0.04442705042862324,0.09416309349736833
242,0.6194582172654902,0.4302970002135924,0.02129119483344604,0.04549558065074619,0.10760551309980332
243,0.4302970002135924,0.03410819310635975,0.08137307050828968,0.06053974081606314,0.1850306063196185
244,0.10765475259144543,0.04442705042862324,0.09416309349736833,0.18815314057437127,0.12231939830576315
245,0.10397667874350602,0.04549558065074619,0.10760551309980332,0.3263207533229027,0.08114148925988499
246,0.029257977374765036,0.08922472842649976,0.051577099255742845,0.16037182517141163,0.02285962968781711
247,0.052727646465644096,0.09416309349736833,0.18815314057437127,0.12231939830576315,0.021982655067051077
