property_id,window_days,be_present,be_total,be_rate,ctrl_present,ctrl_total,ctrl_rate,analysis_type,test_type,p_value,odds_ratio,effect_size,significant,be_freq_mean,ctrl_freq_mean,p_adjusted
Property_058,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999996881824,0.8033250317658125,,False,9945.205673758865,12380.052009456265,1.0
Property_059,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_059,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999999879252,0.864078584832824,,False,7760.163120567376,8980.853427895981,1.0
Property_060,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_060,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9996303601250679,0.9313436562874711,,False,1957.4113475177305,2101.706855791962,1.0
Property_061,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_061,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999695831465,0.8733004849242725,,False,3757.624113475177,4302.784869976359,1.0
Property_062,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_062,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.020031824669545138,1.0973261576742288,,False,8225.808510638299,7496.229314420803,0.19806466642012757
Property_063,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_063,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9996888692744443,0.895750075183777,,False,5316.297872340426,5935.023640661939,1.0
Property_064,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_064,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999993790435379,0.8720395380026933,,False,5988.730496453901,6867.4988179669035,1.0
Property_065,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_065,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9990218859467604,0.9618767323403034,,False,1592.3971631205675,1655.5106382978724,1.0
Property_066,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_066,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.7953132296228882,1.0391843890772186,,False,4363.446808510638,4198.914893617021,1.0
Property_067,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_067,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9958618523397362,0.9456213501086784,,False,6231.673758865249,6590.03073286052,1.0
Property_068,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_068,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.001327055608331583,1.0342152745555548,,True,14337.751773049646,13863.411347517731,0.01874466046768361
Property_069,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_069,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999142122236,0.8844260411687894,,False,15669.432624113475,17717.063829787236,1.0
Property_070,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_070,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,6.705327236598012e-11,1.1426276878621602,,True,8435.801418439716,7382.808510638298,7.577019777355754e-09
Property_071,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_071,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.3341575566238708,0.9963515003269015,,False,3202.7801418439717,3214.5082742316786,1.0
Property_072,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_072,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.06810324437639867,1.0119296928876553,,False,4908.58865248227,4850.721040189125,0.5670491189655931
Property_073,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_073,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.2940662417972023,0.9907344193783216,,False,3725.7375886524824,3760.581560283688,1.0
Property_074,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_074,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9991283770657134,0.9783237629043898,,False,3316.8297872340427,3390.31914893617,1.0
Property_075,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_075,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999858692848244,0.9076223797937143,,False,27365.08510638298,30150.297872340427,1.0
Property_076,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_076,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999951207459189,0.8988001458452448,,False,17028.27659574468,18945.56501182033,1.0
Property_077,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_077,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9324049899782744,1.0175305432869473,,False,3866.3971631205673,3799.7848699763595,1.0
Property_078,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_078,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,4.258827206901552e-13,1.1638421049666592,,True,5860.822695035461,5035.7541371158395,3.3687323206591275e-10
Property_079,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_079,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.26703485369143964,1.0553599123736772,,False,10568.99290780142,10014.586288416076,1.0
Property_080,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_080,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.999999869886108,0.9278571864631776,,False,5066.234042553191,5460.144208037825,1.0
Property_081,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_081,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.999999999856898,0.866710160992436,,False,19273.7304964539,22237.80378250591,1.0
Property_082,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_082,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9936805611392046,0.9647456072719195,,False,21496.737588652482,22282.286052009455,1.0
Property_083,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_083,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.21204773678544264,1.0832027148409742,,False,7423.723404255319,6853.494089834516,1.0
Property_084,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_084,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9599113224171857,0.9635091392443422,,False,826.8297872340426,858.144208037825,1.0
Property_085,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_085,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8955761015143496,0.9702311451905482,,False,5791.156028368794,5968.841607565012,1.0
Property_086,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_086,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999998330961,0.8727343820667826,,False,25865.63120567376,29637.4609929078,1.0
Property_087,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_087,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.3555874174067273,1.1355959380915188,,False,6345.425531914893,5587.749408983452,1.0
Property_088,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_088,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.6648644447794896,1.0060432278096507,,False,4094.9574468085107,4070.3593380614657,1.0
Property_089,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_089,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999456671385,0.836818685498522,,False,11390.2695035461,13611.394799054373,1.0
Property_090,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_090,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999996662359,0.8614130677333509,,False,7985.248226950354,9269.940898345154,1.0
Property_091,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_091,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9982921614126276,0.9271759753798482,,False,4346.035460992908,4687.390070921986,1.0
Property_092,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_092,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9888501752111221,0.9523092498172828,,False,27926.340425531915,29324.86524822695,1.0
Property_093,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_093,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9974536234110708,0.9440197170168735,,False,18043.03546099291,19112.98581560284,1.0
Property_094,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_094,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.999975675488608,0.9285718438641101,,False,24541.787234042553,26429.605200945625,1.0
Property_095,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_095,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9570218927889909,0.9798381503315692,,False,30207.893617021276,30829.47281323877,1.0
Property_096,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_096,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9519156054756333,0.9255098938957486,,False,5894.900709219858,6369.354609929078,1.0
Property_097,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_097,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999468062248777,0.9251245885407385,,False,22141.14893617021,23933.1536643026,1.0
Property_098,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_098,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.012982142403777914,1.019986546371149,,False,4452.113475177305,4364.874704491725,0.13876857623497743
Property_099,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_099,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9835399075403227,0.9754593169140942,,False,11271.893617021276,11555.47281323877,1.0
Property_100,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_100,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.04371898803081952,1.018723914420223,,False,15150.404255319148,14871.943262411347,0.4068437592044499
Property_101,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_101,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9988349685797698,0.9708638785995761,,False,9335.893617021276,9616.068557919622,1.0
Property_102,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_102,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9996566943481895,0.9554160423017964,,False,2360.446808510638,2470.595744680851,1.0
Property_103,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_103,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9635781543020594,0.9678958592694403,,False,3144.794326241135,3249.1040189125297,1.0
Property_104,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_104,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9587376792971594,0.9522220779350509,,False,12845.347517730497,13489.86524822695,1.0
Property_105,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_105,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999850490294676,0.9105434274177343,,False,15103.539007092199,16587.390070921985,1.0
Property_106,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_106,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9991077819583816,0.9313300441845936,,False,15126.446808510638,16241.768321513002,1.0
Property_107,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_107,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9997703845636372,0.9312798544241413,,False,6968.879432624113,7483.120567375887,1.0
Property_108,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_108,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9343712723842853,0.9711958647846135,,False,5370.127659574468,5529.397163120568,1.0
Property_109,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_109,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.017374372208963627,1.0556428389649195,,False,6217.177304964539,5889.470449172577,0.17396365085177504
Property_110,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_110,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.0001059944908454182,1.191904893142585,,True,1349.5744680851064,1132.2836879432625,0.0018919030459782161
Property_111,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_111,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9349789744173143,0.9520204185401939,,False,6772.241134751773,7113.54609929078,1.0
Property_112,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_112,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999360560167888,0.9281686468078789,,False,4257.801418439716,4587.314420803783,1.0
Property_113,21,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_113,21,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,7.511175596646491e-07,1.097901963465436,,True,9585.787234042553,8731.004728132388,1.8566687177960546e-05
Property_001,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_001,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.0005460158708746614,1.0604585894570726,,True,3183.6170212765956,3002.113475177305,0.00830574142042033
Property_002,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_002,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999367544025,0.8978661416842915,,False,5223.829787234043,5818.0496453900705,1.0
Property_003,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_003,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999968797739,0.8798500657691987,,False,7876.482269503546,8952.07328605201,1.0
Property_004,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_004,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.564235705223305,0.9856889814644142,,False,11200.609929078015,11363.229314420803,1.0
Property_005,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_005,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999957873920151,0.895588302051713,,False,14271.836879432623,15935.71158392435,1.0
Property_006,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_006,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.42872569250983206,0.9788683037805186,,False,37204.67375886525,38007.843971631206,1.0
Property_007,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_007,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.5505718353179391,1.006869815246509,,False,4409.056737588652,4378.973995271867,1.0
Property_008,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_008,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9601673948701647,0.9782619927771682,,False,26050.63120567376,26629.50354609929,1.0
Property_009,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_009,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9637682088216134,0.9424184876770119,,False,8403.460992907801,8916.910165484633,1.0
Property_010,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_010,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999800081107,0.8982277676748103,,False,22793.156028368794,25375.697399527187,1.0
Property_011,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_011,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999967722925,0.8622947852874194,,False,18518.22695035461,21475.517730496453,1.0
Property_012,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_012,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8997297124136294,0.98674978608972,,False,5438.985815602837,5512.021276595745,1.0
Property_013,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_013,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,4.0555164113115003e-07,1.1230366266398455,,True,4618.035460992908,4112.096926713948,1.034810800434644e-05
Property_014,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_014,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8465909563955447,1.0354585501234832,,False,5301.843971631206,5120.286052009456,1.0
Property_015,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_015,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999760460435988,0.9155627184849786,,False,6308.0496453900705,6889.806146572104,1.0
Property_016,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_016,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,1.0,0.8362985431929197,,False,13775.468085106382,16471.95035460993,1.0
Property_017,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_017,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9273107459727221,0.9446965453785269,,False,24913.063829787236,26371.4988179669,1.0
Property_018,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_018,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999555061055209,0.9396905184556554,,False,4423.86524822695,4707.789598108747,1.0
Property_019,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_019,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8081079708595698,0.9529557285141423,,False,41313.304964539006,43352.806146572104,1.0
Property_020,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_020,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.957103854218739,0.9525311111248083,,False,1826.709219858156,1917.74231678487,1.0
Property_021,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_021,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.481437563753829,1.0622133087625318,,False,2515.4893617021276,2368.1583924349884,1.0
Property_022,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_022,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999997895943,0.8332552012247949,,False,3983.503546099291,4780.652482269504,1.0
Property_023,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_023,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.0003520162227324578,1.0434269554367575,,True,24702.31914893617,23674.21985815603,0.005568896643627482
Property_024,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_024,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,8.919235461706654e-10,1.1780875157799884,,True,5804.45390070922,4927.014184397163,4.9067652416317006e-08
Property_025,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_025,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999114005084,0.739730827549427,,False,7276.340425531915,9836.470449172577,1.0
Property_026,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_026,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.49095427987308987,0.9816397070550192,,False,32478.248226950356,33085.71158392435,1.0
Property_027,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_027,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999973235419226,0.911609289029461,,False,7119.687943262411,7810.021276595745,1.0
Property_028,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_028,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999497793851,0.8972798959257661,,False,21490.659574468085,23950.898345153666,1.0
Property_029,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_029,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9992336111303247,0.9142574522673645,,False,3146.4397163120566,3441.5248226950353,1.0
Property_030,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_030,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.007905941173928226,1.0406311937795394,,False,2517.205673758865,2418.921985815603,0.09333730550115263
Property_031,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_031,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9998424338981999,0.9092402927058567,,False,23623.070921985814,25981.108747044917,1.0
Property_032,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_032,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.5450175132330615,0.9826329918369584,,False,5088.22695035461,5178.156028368794,1.0
Property_033,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_033,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9856853361331114,0.9458362301591978,,False,5692.659574468085,6018.652482269504,1.0
Property_034,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_034,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9635543231385001,0.9668877926166822,,False,4234.0496453900705,4379.0496453900705,1.0
Property_035,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_035,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8514121416115639,0.9826855989799328,,False,4691.510638297872,4774.172576832151,1.0
Property_036,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_036,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999931823679861,0.9250793592315545,,False,25406.71631205674,27464.36406619385,1.0
Property_037,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_037,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999979323423113,0.8959324209405979,,False,23960.113475177306,26743.21513002364,1.0
Property_038,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_038,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.18282244835905037,0.9922260515608452,,False,23261.510638297874,23443.76122931442,1.0
Property_039,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_039,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8373758774601179,0.9454356698449069,,False,8646.127659574468,9145.125295508275,1.0
Property_040,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_040,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.823125270800967,0.9588837975595943,,False,1320.8794326241134,1377.5177304964539,1.0
Property_041,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_041,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999586451244055,0.9318470641860739,,False,33560.17021276596,36014.67612293144,1.0
Property_042,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_042,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9948912286803877,0.950330556354545,,False,8974.510638297872,9443.567375886525,1.0
Property_043,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_043,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999984046521,0.8685532305099588,,False,10439.18439716312,12019.04964539007,1.0
Property_044,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_044,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999589525310967,0.897001583020345,,False,7643.602836879432,8521.281323877069,1.0
Property_045,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_045,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999984892258,0.8614926769655711,,False,34660.99290780142,40233.64775413711,1.0
Property_046,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_046,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9945049983035235,0.9616392877348267,,False,42445.67375886525,44138.87234042553,1.0
Property_047,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_047,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999640770746,0.8593335862524264,,False,30645.893617021276,35662.394799054375,1.0
Property_048,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_048,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999840168021,0.8878550435727727,,False,6146.872340425532,6923.2836879432625,1.0
Property_049,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_049,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,1.1712452945265153e-07,1.056573506495652,,True,29030.326241134753,27475.917257683213,3.308767957037406e-06
Property_050,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_050,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999997014605,0.8840037615129334,,False,22925.695035460994,25933.93380614657,1.0
Property_051,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_051,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9918313294915558,0.9090219722186985,,False,5302.290780141844,5832.962174940898,1.0
Property_052,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_052,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9997074496290507,0.9469049684127969,,False,30380.375886524824,32083.86997635934,1.0
Property_053,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_053,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9975824289579776,0.9373866254175303,,False,38738.156028368794,41325.697399527184,1.0
Property_054,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_054,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9998708324661932,0.909361917153532,,False,47376.94326241135,52099.10638297872,1.0
Property_055,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_055,30,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,1.3324593699601188e-10,1.1422543315866804,,True,7775.978723404255,6807.572104018913,1.3174692020480674e-08
Property_056,30,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
