year_month,risk_mean,risk_max,warning_days,n_days,Property_055_contrib_mean,Property_083_contrib_mean,Property_042_contrib_mean,Property_110_contrib_mean,Property_087_contrib_mean,Property_002_contrib_mean,Property_070_contrib_mean,Property_113_contrib_mean,Property_055_ratio_mean,Property_083_ratio_mean,Property_042_ratio_mean,Property_110_ratio_mean,Property_087_ratio_mean,Property_002_ratio_mean,Property_070_ratio_mean,Property_113_ratio_mean,Property_055_ratio_max,Property_083_ratio_max,Property_042_ratio_max,Property_110_ratio_max,Property_087_ratio_max,Property_002_ratio_max,Property_070_ratio_max,Property_113_ratio_max,consec_warning_months,risk_mean_delta,risk_mean_accel
2019-04,3.9353333333333333,7.37,0,30,0.0,0.0,0.0,0.03226,0.0,0.0,0.0,0.0,0.8962633333333333,0.0,0.0,0.9130366666666667,0.0,0.0,0.8457633333333334,0.8783766666666667,0.9522,0,0,1.4148,0,0,0.8983,0.9084,0,1.309204301075269,-0.05156758832565256
2019-05,4.817741935483871,10.26,0,31,0.044838709677419354,0.0,0.0,0.0716774193548387,0.0,0.0,0.0,0.0,1.0188645161290324,0.0,0.0,1.1893516129032258,0.0,0.0,0.869041935483871,0.9467290322580646,1.1739,0,0,1.4479,0,0,0.9381,0.9991,0,0.8824086021505373,-0.4267956989247317
2019-06,6.121333333333333,11.39,0,30,0.07034,0.0,0.0,0.04727666666666666,0.0,0.0,0.0,0.0,1.07886,0.0,0.0,1.13036,0.0,0.0,0.87709,0.9259766666666667,1.1441,0,0,1.4055,0,0,0.922,0.9704,0,1.3035913978494627,0.42118279569892536
2019-07,7.563225806451613,10.91,0,31,0.09109677419354838,0.0,0.0,0.06635483870967741,0.0,0.0,0.04997419354838709,0.0005161290322580645,1.102132258064516,0.0,0.0,1.1812290322580645,0.0,0.0,1.0330612903225806,0.9590548387096773,1.1706,0,0,1.4519,0,0,1.1446,1.0262,0,1.4418924731182798,0.1383010752688172
2019-08,17.175161290322578,24.35,14,31,0.0968483870967742,0.0,0.0,0.19969032258064517,0.0,0.0,0.21411935483870967,0.04869677419354839,1.1085806451612903,0.0,0.0,1.5640387096774193,0.0,0.0,1.249767741935484,1.096032258064516,1.1514,0,0,2.2488,0,0,1.3741,1.1781,0,9.611935483870965,8.170043010752686
2019-09,5.4896666666666665,13.63,0,30,0.05228,0.0,0.0,0.014186666666666665,0.0,0.0,0.0016266666666666667,0.0019933333333333335,1.0554566666666667,0.0,0.0,0.7996599999999999,0.0,0.0,0.92457,0.94065,1.1397,0,0,1.249,0,0,1.0225,1.0386,0,-11.685494623655911,-21.29743010752688
2019-10,6.871935483870968,10.47,0,31,0.04939677419354839,0.0,0.0,0.01679677419354839,0.0,0.0,0.0,0.00038064516129032255,1.0550064516129032,0.0,0.0,0.9194548387096774,0.0,0.0,0.8738290322580645,0.9337580645161291,1.0965,0,0,1.245,0,0,0.9536,1.0101,0,1.3822688172043014,13.067763440860212
2019-11,7.608333333333333,10.23,0,30,0.060673333333333336,0.0,0.0,0.0016166666666666666,0.0,0.0,0.0,0.0,1.06803,0.0,0.0,0.8859833333333333,0.0,0.0,0.9133133333333333,0.9183133333333333,1.1131,0,0,1.0435,0,0,0.956,0.9911,0,0.7363978494623655,-0.6458709677419359
2019-12,3.0925806451612905,4.87,0,31,0.0006064516129032258,0.0,0.0,0.0007774193548387096,0.0,0.0,0.0,0.0,0.9410258064516129,0.0,0.0,0.7074483870967743,0.0,0.0,0.8214806451612904,0.8157741935483871,1.0076,0,0,1.0422,0,0,0.8639,0.9081,0,-4.515752688172043,-5.252150537634408
2020-01,1.19,2.74,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148096774193548,0.0,0.0,0.44307741935483874,0.0,0.0,0.8195258064516129,0.7245774193548387,0.9844,0,0,0.545,0,0,0.8887,0.7638,0,-1.9025806451612906,2.6131720430107523
2020-02,9.77655172413793,20.91,1,29,0.0,0.0,0.0,0.006172413793103448,0.0,0.0,0.1503655172413793,0.04900344827586207,0.8924931034482759,0.0,0.0,0.7857275862068966,0.0,0.0,1.1684103448275862,1.0704275862068966,0.9754,0,0,1.3326,0,0,1.317,1.2169,0,8.58655172413793,10.48913236929922
2020-03,45.8674193548387,68.66,31,31,0.3243612903225806,0.0,0.0,0.23131612903225807,0.0,0.0,0.4794935483870968,0.3055548387096774,1.362883870967742,0.0,0.0,1.6534064516129032,0.0,0.0,1.5593290322580644,1.6117483870967741,1.5561,0,0,2.2753,0,0,1.9471,1.9767,1,36.09086763070077,27.50431590656284
2020-04,51.823,68.39,30,30,0.40112,0.0,0.0,0.04054666666666667,0.0,0.0,0.5978566666666667,0.4109933333333334,1.4496966666666666,0.0,0.0,1.0650266666666668,0.0,0.0,1.6973999999999998,1.8228266666666668,1.4983,0,0,1.5102,0,0,1.9674,2.0168,2,5.955580645161298,-30.135286985539473
2020-05,21.93967741935484,36.75,19,31,0.18811612903225805,0.0,0.0,0.007409677419354839,0.0,0.0,0.3290483870967742,0.22336451612903227,1.2109032258064518,0.0,0.0,0.8229290322580645,0.0,0.0,1.3838483870967744,1.4472032258064518,1.3675,0,0,1.1575,0,0,1.5078,1.7055,3,-29.88332258064516,-35.83890322580646
2020-06,23.233666666666668,26.7,30,30,0.1679,0.0,0.0,0.00071,0.0,0.0,0.28430999999999995,0.15364000000000003,1.1882333333333333,0.0,0.0,0.7356266666666667,0.0,0.0,1.3316466666666666,1.3075933333333334,1.2177,0,0,1.0302,0,0,1.3816,1.3507,4,1.2939892473118277,31.177311827956988
2020-07,20.710645161290323,27.7,21,31,0.1903225806451613,0.0,0.0,0.0,0.0,0.0,0.16245806451612904,0.09009032258064517,1.2133838709677418,0.0,0.0,0.6488451612903225,0.0,0.0,1.1895129032258063,1.1803709677419356,1.2478,0,0,0.8128,0,0,1.3154,1.2889,5,-2.523021505376345,-3.817010752688173
2020-08,15.461290322580645,18.62,2,31,0.20166129032258065,0.0,0.0,0.0,0.0,0.0,0.13304516129032257,0.09848387096774193,1.2260870967741935,0.0,0.0,0.6868225806451612,0.0,0.0,1.1551967741935485,1.197158064516129,1.3031,0,0,0.9308,0,0,1.2419,1.2403,0,-5.249354838709678,-2.726333333333333
2020-09,20.937666666666665,28.63,21,30,0.17574666666666666,0.0,0.0,0.0,0.0,0.0,0.1764,0.13142,1.1970266666666667,0.0,0.0,0.8182266666666667,0.0,0.0,1.2057866666666668,1.26313,1.2617,0,0,0.9891,0,0,1.2796,1.3508,1,5.47637634408602,10.725731182795698
2020-10,5.814516129032258,18.71,1,31,0.04147096774193549,0.0,0.0,0.0,0.0,0.0,0.005835483870967742,0.011238709677419356,1.0046709677419354,0.0,0.0,0.6201064516129031,0.0,0.0,0.9191193548387097,0.9739870967741936,1.1723,0,0,0.9533,0,0,1.1175,1.1348,0,-15.123150537634407,-20.59952688172043
2020-11,12.241000000000001,18.67,1,30,0.061746666666666665,0.0,0.0,0.0,0.0,0.0,0.12430333333333334,0.038586666666666665,1.0692300000000001,0.0,0.0,0.5968466666666666,0.0,0.0,1.1449966666666667,1.0772666666666666,1.1779,0,0,0.9242,0,0,1.2036,1.1371,0,6.426483870967743,21.549634408602152
2020-12,10.848064516129034,14.02,0,31,0.030593548387096776,0.0,0.0,0.0,0.0,0.0,0.08049677419354839,0.005312903225806452,1.0339709677419355,0.0,0.0,0.5149354838709678,0.0,0.0,1.0938935483870966,1.003741935483871,1.0862,0,0,0.5834,0,0,1.1271,1.0381,0,-1.3929354838709678,-7.819419354838711
2021-01,13.930645161290323,24.15,9,31,0.12702903225806453,0.0,0.0,0.0,0.0,0.0,0.10680322580645162,0.01487741935483871,1.1420709677419356,0.0,0.0,0.48430645161290325,0.0,0.0,1.1245870967741936,1.0081129032258065,1.3075,0,0,0.7372,0,0,1.2413,1.1592,0,3.08258064516129,4.475516129032258
2021-02,14.9975,24.91,11,28,0.25128214285714284,0.0,0.0,0.0,0.0,0.0,0.11836785714285715,0.03722142857142857,1.2817142857142856,0.0,0.0,0.6363892857142857,0.0,0.0,1.1380785714285715,1.0547642857142858,1.3822,0,0,0.8512,0,0,1.2563,1.1717,0,1.066854838709677,-2.015725806451613
2021-03,6.5683870967741935,9.92,0,31,0.03276451612903226,0.0,0.0,0.0,0.0,0.0,0.013422580645161289,0.008783870967741934,1.0339870967741935,0.0,0.0,0.6989290322580645,0.0,0.0,1.0091709677419356,1.0017548387096775,1.1178,0,0,0.8884,0,0,1.0539,1.0474,0,-8.429112903225807,-9.495967741935484
2021-04,9.923,11.8,0,30,0.09026333333333333,0.0,0.0,0.0,0.0,0.0,0.0049833333333333335,0.00162,1.1010866666666668,0.0,0.0,0.38885666666666663,0.0,0.0,0.99161,0.9473166666666667,1.2263,0,0,0.5463,0,0,1.0458,1.0341,0,3.3546129032258065,11.783725806451613
2021-05,9.019354838709678,11.66,0,31,0.1488064516129032,0.0,0.0,0.0,0.0,0.0,0.036138709677419355,0.005696774193548387,1.1668354838709678,0.0,0.0,0.6704806451612904,0.0,0.0,1.0409774193548387,0.9922903225806451,1.2253,0,0,0.8459,0,0,1.0795,1.0391,0,-0.9036451612903225,-4.258258064516129
2021-06,7.472666666666667,9.6,0,30,0.10426333333333333,0.0,0.0,0.0,0.0,0.0,0.0013266666666666667,0.0010633333333333332,1.1168866666666666,0.0,0.0,0.49103,0.0,0.0,0.9667933333333333,0.9819633333333333,1.1619,0,0,0.6046,0,0,1.0216,1.0237,0,-1.5466881720430106,-0.6430430107526881
2021-07,8.928064516129032,11.32,0,31,0.12346451612903225,0.0,0.0,0.0,0.0,0.0,0.0022387096774193547,0.024751612903225806,1.1384193548387096,0.0,0.0,0.6084709677419355,0.0,0.0,0.9810645161290322,1.0495516129032256,1.2549,0,0,0.8353,0,0,1.0327,1.0788,0,1.455397849462365,3.0020860215053755
2021-08,6.203548387096775,10.41,0,31,0.13396451612903226,0.0,0.0,0.008474193548387096,0.0,0.0,0.003861290322580645,0.0023580645161290323,1.1501806451612904,0.0,0.0,0.8323387096774194,0.0,0.0,0.9574387096774193,0.9601387096774193,1.26,0,0,1.1443,0,0,1.03,1.0325,0,-2.7245161290322573,-4.179913978494622
2021-09,4.614000000000001,6.49,0,30,0.05576333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625133333333332,0.0,0.0,0.6999966666666667,0.0,0.0,0.88598,0.8988466666666667,1.15,0,0,0.899,0,0,0.9885,0.9937,0,-1.589548387096774,1.1349677419354833
2021-10,7.911935483870968,11.31,0,31,0.1784290322580645,0.0,0.0,0.016603225806451613,0.0,0.0,0.0,0.0,1.1996612903225807,0.0,0.0,0.8686387096774194,0.0,0.0,0.8898967741935484,0.922741935483871,1.3376,0,0,1.2106,0,0,0.9584,0.9931,0,3.297935483870967,4.887483870967741
2021-11,16.04,20.3,14,30,0.53297,0.0,0.0,0.0,0.0,0.0,0.05448666666666667,0.02576,1.5975266666666668,0.0,0.0,0.7104733333333333,0.0,0.0,1.0627733333333333,1.0460433333333332,1.7783,0,0,0.8141,0,0,1.1311,1.128,0,8.128064516129031,4.830129032258064
2021-12,13.926451612903225,16.61,0,31,0.2142483870967742,0.0,0.0,0.0,0.0,0.0,0.0785225806451613,0.047358064516129034,1.2402064516129032,0.0,0.0,0.7936741935483871,0.0,0.0,1.0916032258064516,1.0947354838709678,1.4499,0,0,0.9494,0,0,1.1428,1.1748,0,-2.113548387096774,-10.241612903225805
2022-01,16.59258064516129,22.39,5,31,0.22211290322580646,0.0,0.0,0.061129032258064514,0.0,0.0,0.053203225806451614,0.04118387096774193,1.249016129032258,0.0,0.0,1.0579225806451613,0.0,0.0,1.0620516129032258,1.0824645161290323,1.2795,0,0,1.6932,0,0,1.162,1.1961,0,2.666129032258066,4.77967741935484
2022-02,11.1675,23.59,5,28,0.17137857142857144,0.0,0.0,0.026542857142857142,0.0,0.0,0.07971071428571429,0.04788928571428571,1.1921285714285716,0.0,0.0,0.9830714285714286,0.0,0.0,1.092982142857143,1.0955964285714286,1.3576,0,0,1.5009,0,0,1.2185,1.1857,0,-5.425080645161291,-8.091209677419357
2022-03,16.46741935483871,23.16,11,31,0.18040645161290322,0.0,0.0,0.0,0.0,0.0,0.1627,0.03454193548387097,1.2022612903225807,0.0,0.0,0.7275483870967742,0.0,0.0,1.189790322580645,1.0683774193548388,1.3399,0,0,0.9228,0,0,1.2417,1.162,0,5.2999193548387105,10.725000000000001
2022-04,17.18166666666667,20.58,11,30,0.24217000000000002,0.0,0.0,0.00045,0.0,0.0,0.13932333333333335,0.05937666666666667,1.2715066666666668,0.0,0.0,0.8639333333333333,0.0,0.0,1.16253,1.1188733333333334,1.3449,0,0,1.0196,0,0,1.2219,1.1522,0,0.7142473118279575,-4.585672043010753
2022-05,17.395806451612902,21.19,10,31,0.26190967741935484,0.0,0.0,0.024106451612903226,0.0,0.0,0.17233548387096773,0.06790322580645161,1.293648387096774,0.0,0.0,0.9940193548387096,0.0,0.0,1.2010258064516128,1.1359483870967741,1.3586,0,0,1.2901,0,0,1.23,1.1889,0,0.21413978494623365,-0.5001075268817239
2022-06,22.481333333333332,42.87,15,30,0.34348333333333336,0.0,0.0,0.12917,0.0,0.0,0.12395666666666667,0.08021333333333333,1.3850866666666666,0.0,0.0,1.2428766666666666,0.0,0.0,1.1445933333333334,1.1605933333333334,1.643,0,0,2.0114,0,0,1.3182,1.3384,0,5.08552688172043,4.871387096774196
2022-07,39.63290322580645,45.29,31,31,0.5155741935483871,0.0,0.0,0.12074516129032259,0.0,0.0,0.2633,0.18607419354838708,1.5780096774193548,0.0,0.0,1.3410677419354837,0.0,0.0,1.307132258064516,1.3725677419354838,1.6598,0,0,1.737,0,0,1.3614,1.4019,1,17.15156989247312,12.06604301075269
2022-08,18.654516129032256,36.01,14,31,0.3167419354838709,0.0,0.0,0.03383870967741935,0.0,0.0,0.12656774193548387,0.0871516129032258,1.3551064516129032,0.0,0.0,1.0808419354838708,0.0,0.0,1.1476,1.1744806451612904,1.4564,0,0,1.2636,0,0,1.3514,1.3852,0,-20.978387096774195,-38.12995698924732
2022-09,18.55666666666667,34.0,11,30,0.30622,0.0,0.0,0.14627666666666667,0.0,0.0,0.09513333333333333,0.07728,1.3433,0.0,0.0,1.4131766666666665,0.0,0.0,1.1109633333333333,1.1547066666666665,1.4127,0,0,2.148,0,0,1.2671,1.3184,0,-0.09784946236558767,20.880537634408608
2022-10,40.21387096774193,48.9,31,31,0.4833096774193548,0.0,0.0,0.18891935483870967,0.0,0.0,0.2693032258064516,0.17375483870967742,1.5418451612903228,0.0,0.0,1.5336290322580644,0.0,0.0,1.3141354838709678,1.3478806451612904,1.6556,0,0,2.1971,0,0,1.4172,1.4097,1,21.657204301075264,21.755053763440852
2022-11,39.19133333333333,51.72,30,30,0.43448,0.0,0.0,0.05740666666666667,0.0,0.0,0.33470333333333335,0.15509333333333333,1.4871133333333333,0.0,0.0,1.1617766666666667,0.0,0.0,1.3904366666666665,1.31053,1.6798,0,0,1.3153,0,0,1.4905,1.3993,2,-1.0225376344086001,-22.679741935483865
2022-12,32.74967741935484,36.05,31,31,0.36202580645161286,0.0,0.0,0.16990967741935484,0.0,0.0,0.13689032258064515,0.08502258064516129,1.4058709677419354,0.0,0.0,1.4799064516129032,0.0,0.0,1.1596903225806452,1.170225806451613,1.4358,0,0,1.7688,0,0,1.2125,1.2081,3,-6.441655913978494,-5.419118279569894
2023-01,26.00258064516129,37.68,23,31,0.33549677419354834,0.0,0.0,0.04474838709677419,0.0,0.0,0.1422032258064516,0.04093225806451613,1.3761290322580646,0.0,0.0,0.9673709677419354,0.0,0.0,1.1658741935483872,1.081067741935484,1.4842,0,0,1.6137,0,0,1.2311,1.1495,4,-6.7470967741935475,-0.3054408602150538
2023-02,17.041428571428572,23.08,6,28,0.3252785714285714,0.0,0.0,0.0,0.0,0.0,0.09645357142857143,0.008146428571428572,1.3646714285714285,0.0,0.0,0.7451249999999999,0.0,0.0,1.112525,1.0038142857142858,1.4554,0,0,0.8406,0,0,1.1878,1.0618,0,-8.96115207373272,-2.2140552995391722
2023-03,18.60741935483871,26.06,10,31,0.22123225806451613,0.0,0.0,0.0,0.0,0.0,0.07169354838709678,0.04422258064516129,1.2480354838709675,0.0,0.0,0.8268612903225806,0.0,0.0,1.083067741935484,1.0815935483870969,1.3954,0,0,0.9268,0,0,1.2075,1.2119,0,1.5659907834101396,10.52714285714286
2023-04,19.830666666666666,26.3,19,30,0.23351333333333332,0.0,0.0,0.0009166666666666666,0.0,0.0,0.09437666666666668,0.06532333333333333,1.2618,0.0,0.0,0.7334499999999999,0.0,0.0,1.1100833333333333,1.1307800000000001,1.3323,0,0,1.0395,0,0,1.2085,1.2248,1,1.2232473118279543,-0.3427434715821853
2023-05,12.434193548387096,16.7,0,31,0.06569354838709678,0.0,0.0,0.007429032258064516,0.0,0.0,0.046829032258064514,0.05248387096774194,1.0736516129032259,0.0,0.0,0.869716129032258,0.0,0.0,1.0504225806451613,1.1050774193548387,1.1369,0,0,1.1681,0,0,1.1191,1.1687,0,-7.3964731182795695,-8.619720430107524
2023-06,7.095,10.95,0,30,0.08438333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.00821,1.0945966666666667,0.0,0.0,0.6475833333333333,0.0,0.0,0.9253033333333334,1.0096333333333334,1.1744,0,0,0.8128,0,0,0.974,1.074,0,-5.3391935483870965,2.057279569892473
2023-07,11.17225806451613,12.72,0,31,0.13391290322580646,0.0,0.0,0.0,0.0,0.0,0.004109677419354838,0.010267741935483871,1.1501354838709679,0.0,0.0,0.7069354838709677,0.0,0.0,0.9833903225806452,1.0184645161290322,1.204,0,0,0.8512,0,0,1.0416,1.0828,0,4.077258064516131,9.416451612903227
2023-08,8.749677419354839,11.54,0,31,0.07525483870967742,0.0,0.0,0.0,0.0,0.0,0.04560322580645161,0.022129032258064514,1.0843709677419353,0.0,0.0,0.8808774193548388,0.0,0.0,1.0531967741935484,1.0381225806451613,1.1127,0,0,0.9891,0,0,1.0966,1.1137,0,-2.4225806451612915,-6.499838709677422
2023-09,14.193000000000001,16.63,0,30,0.23858333333333331,0.0,0.0,0.0,0.0,0.0,0.005143333333333333,0.001093333333333333,1.2674766666666666,0.0,0.0,0.7250233333333332,0.0,0.0,0.9840266666666667,0.9843533333333333,1.3748,0,0,0.9308,0,0,1.0487,1.0179,0,5.443322580645162,7.865903225806454
2023-10,12.930967741935484,27.8,8,31,0.19417096774193549,0.0,0.0,0.0047419354838709685,0.0,0.0,0.010980645161290324,0.003232258064516129,1.2176838709677418,0.0,0.0,0.7953870967741935,0.0,0.0,0.9097129032258064,0.9013967741935484,1.451,0,0,1.0926,0,0,1.0939,1.0707,0,-1.262032258064517,-6.705354838709679
2023-11,21.505,28.67,21,30,0.2858733333333333,0.0,0.0,0.013309999999999999,0.0,0.0,0.10748333333333333,0.048479999999999995,1.3204866666666668,0.0,0.0,0.9168733333333333,0.0,0.0,1.1241866666666667,1.0969333333333333,1.4409,0,0,1.2066,0,0,1.2032,1.1565,1,8.574032258064515,9.836064516129031
2023-12,18.096774193548388,23.33,14,31,0.22669032258064517,0.0,0.0,0.0,0.0,0.0,0.02504516129032258,0.021158064516129033,1.254151612903226,0.0,0.0,0.7903774193548387,0.0,0.0,1.022851612903226,1.035141935483871,1.3075,0,0,0.9666,0,0,1.0797,1.0906,0,-3.408225806451611,-11.982258064516126
2024-01,17.106451612903225,22.09,6,31,0.17240645161290322,0.0,0.0,0.021629032258064517,0.0,0.0,0.0,0.0,1.1932870967741935,0.0,0.0,0.9320387096774193,0.0,0.0,0.970858064516129,0.9272322580645161,1.2457,0,0,1.1801,0,0,0.997,0.9869,0,-0.990322580645163,2.417903225806448
2024-02,12.74896551724138,20.69,7,29,0.13537241379310344,0.0,0.0,0.0,0.0,0.0,0.01807241379310345,0.0073379310344827585,1.1517689655172414,0.0,0.0,0.6791344827586208,0.0,0.0,1.0019103448275861,0.9492655172413793,1.2606,0,0,0.8817,0,0,1.0764,1.0651,0,-4.357486095661844,-3.3671635150166814
2024-03,11.259677419354839,13.01,0,31,0.12873225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1443258064516129,0.0,0.0,0.5732193548387097,0.0,0.0,0.9398516129032258,0.847574193548387,1.191,0,0,0.6789,0,0,0.9798,0.9013,0,-1.4892880978865417,2.8681979977753027
2024-04,9.459,11.76,0,30,0.12277666666666667,0.0,0.0,0.0,0.0,0.0,0.0012266666666666667,0.00034333333333333335,1.1376433333333333,0.0,0.0,0.56152,0.0,0.0,0.9327799999999999,0.88578,1.2202,0,0,0.7094,0,0,1.0201,1.0152,0,-1.8006774193548392,-0.31138932146829745
2024-05,5.137419354838709,13.34,0,31,0.08562903225806452,0.0,0.0,0.0,0.0,0.0,0.01032258064516129,0.006051612903225806,1.096006451612903,0.0,0.0,0.45773870967741936,0.0,0.0,0.937216129032258,0.9015,1.2269,0,0,0.659,0,0,1.069,1.078,0,-4.321580645161291,-2.5209032258064514
2024-06,6.021333333333333,11.19,0,30,0.08089333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906866666666666,0.0,0.0,0.55242,0.0,0.0,0.8563966666666667,0.8971333333333332,1.1821,0,0,0.6868,0,0,0.9262,0.9757,0,0.8839139784946237,5.205494623655914
2024-07,12.183548387096774,14.09,0,31,0.12532903225806452,0.0,0.0,0.0,0.0,0.0,0.0013580645161290323,0.024525806451612904,1.1405193548387096,0.0,0.0,0.6237354838709677,0.0,0.0,0.9770129032258064,1.0488483870967742,1.1958,0,0,0.8154,0,0,1.0155,1.083,0,6.1622150537634415,5.278301075268818
2024-08,16.025806451612905,25.1,9,31,0.1837225806451613,0.0,0.0,0.061870967741935484,0.0,0.0,0.11410000000000001,0.06054193548387097,1.2059709677419355,0.0,0.0,1.0171096774193549,0.0,0.0,1.1262709677419356,1.1176612903225807,1.2606,0,0,1.5222,0,0,1.2452,1.2378,0,3.8422580645161304,-2.319956989247311
2024-09,13.037,23.09,10,30,0.24131333333333332,0.0,0.0,0.02412,0.0,0.0,0.0,0.004683333333333334,1.2705333333333333,0.0,0.0,0.86154,0.0,0.0,0.92966,0.9608666666666666,1.4205,0,0,1.3127,0,0,0.9751,1.0475,0,-2.988806451612904,-6.831064516129034
2024-10,10.686451612903225,21.11,2,31,0.20032903225806453,0.0,0.0,0.0,0.0,0.0,0.006996774193548386,0.0015419354838709677,1.2245677419354837,0.0,0.0,0.6464967741935483,0.0,0.0,0.934416129032258,0.9378225806451613,1.31,0,0,0.773,0,0,1.0859,1.0641,0,-2.350548387096776,0.638258064516128
2024-11,20.738999999999997,22.21,30,30,0.15701,0.0,0.0,0.00415,0.0,0.0,0.11974666666666667,0.04543,1.1760366666666668,0.0,0.0,0.88324,0.0,0.0,1.1396766666666667,1.0909433333333332,1.2827,0,0,1.074,0,0,1.1783,1.1092,1,10.052548387096772,12.403096774193548
2024-12,48.493870967741934,68.57,31,31,0.23290967741935484,0.0,0.0,0.016767741935483874,0.0,0.0,0.38897096774193546,0.18044516129032256,1.2611096774193549,0.0,0.0,0.9683129032258065,0.0,0.0,1.4537290322580647,1.3612709677419355,1.3841,0,0,1.2119,0,0,1.7068,1.5537,2,27.754870967741937,17.702322580645166
2025-01,33.60258064516129,45.23,29,31,0.26442258064516133,0.0,0.0,0.0,0.0,0.0,0.22986451612903225,0.0838516129032258,1.296441935483871,0.0,0.0,0.684641935483871,0.0,0.0,1.2678451612903225,1.1658129032258064,1.3691,0,0,0.9109,0,0,1.4375,1.3372,3,-14.891290322580645,-42.64616129032258
2025-02,15.776071428571429,28.89,10,28,0.19161071428571427,0.0,0.0,0.0,0.0,0.0,0.08093214285714286,0.006171428571428572,1.214807142857143,0.0,0.0,0.6405607142857143,0.0,0.0,1.0944035714285714,0.9791321428571429,1.4743,0,0,0.7704,0,0,1.2262,1.0604,0,-17.826509216589862,-2.9352188940092176
2025-03,24.411290322580644,32.34,29,31,0.23271290322580646,0.0,0.0,0.0,0.0,0.0,0.11309354838709677,0.015622580645161291,1.2608870967741934,0.0,0.0,0.8218290322580646,0.0,0.0,1.131925806451613,1.0308548387096774,1.3605,0,0,0.9852,0,0,1.1731,1.0635,1,8.635218894009215,26.461728110599076
2025-04,43.43866666666667,50.54,30,30,0.36884666666666666,0.0,0.0,0.04796,0.0,0.0,0.38803666666666664,0.11206666666666668,1.4135066666666667,0.0,0.0,1.0566766666666667,0.0,0.0,1.4526533333333334,1.2243866666666667,1.5269,0,0,1.4665,0,0,1.5842,1.3115,2,19.027376344086026,10.39215745007681
2025-05,16.570967741935487,33.43,11,31,0.17544193548387096,0.0,0.0,0.0,0.0,0.0,0.0678516129032258,0.03520967741935484,1.1966935483870966,0.0,0.0,0.5689870967741936,0.0,0.0,1.0788709677419355,1.0702354838709678,1.4133,0,0,0.7903,0,0,1.3063,1.1994,0,-26.867698924731183,-45.89507526881721
2025-06,22.424666666666667,33.49,21,30,0.27263333333333334,0.0,0.0,0.0,0.0,0.0,0.05769666666666667,0.02740666666666667,1.3056433333333333,0.0,0.0,0.4484333333333333,0.0,0.0,1.0673,1.0476033333333334,1.4533,0,0,0.7213,0,0,1.1521,1.1774,1,5.85369892473118,32.72139784946236
2025-07,29.038709677419355,39.22,31,31,0.3625193548387097,0.0,0.0,0.0,0.0,0.0,0.11621290322580645,0.0302258064516129,1.4064290322580646,0.0,0.0,0.4674548387096774,0.0,0.0,1.1355677419354837,1.0605129032258065,1.5021,0,0,0.5317,0,0,1.2029,1.1287,2,6.614043010752688,0.760344086021508
2025-08,20.57193548387097,24.41,20,31,0.27132580645161286,0.0,0.0,0.0,0.0,0.0,0.09756129032258064,0.010770967741935483,1.3041903225806453,0.0,0.0,0.5997612903225806,0.0,0.0,1.1138032258064516,0.9974612903225806,1.3529,0,0,0.7903,0,0,1.1848,1.0599,3,-8.466774193548385,-15.080817204301074
2025-09,26.59466666666667,29.79,30,30,0.3659766666666667,0.0,0.0,0.0,0.0,0.0,0.018096666666666664,0.0002433333333333333,1.4102833333333333,0.0,0.0,0.48392,0.0,0.0,1.0210733333333333,0.9776433333333333,1.4794,0,0,0.7863,0,0,1.0541,1.0058,4,6.022731182795699,14.489505376344084
2025-10,19.903548387096773,47.6,14,31,0.2732032258064516,0.0,0.0,0.0,0.0,0.0,0.01842258064516129,0.003019354838709677,1.3062806451612903,0.0,0.0,0.465741935483871,0.0,0.0,0.9442161290322582,0.901183870967742,1.6085,0,0,0.7279,0,0,1.2047,1.1041,0,-6.691118279569896,-12.713849462365594
2025-11,45.006,49.69,30,30,0.4415733333333333,0.0,0.0,0.0005133333333333333,0.0,0.0,0.27732666666666667,0.08175666666666667,1.49504,0.0,0.0,0.8079266666666667,0.0,0.0,1.3235033333333335,1.1636833333333334,1.6194,0,0,1.0435,0,0,1.432,1.2328,1,25.102451612903227,31.793569892473123
2025-12,43.96387096774194,49.33,31,31,0.41179354838709675,0.0,0.0,0.0,0.0,0.0,0.3037516129032258,0.07762903225806451,1.4616548387096775,0.0,0.0,0.6081290322580645,0.0,0.0,1.3543193548387096,1.1554193548387095,1.4932,0,0,0.83,0,0,1.4232,1.2279,2,-1.0421290322580603,-26.144580645161287
2026-01,37.890967741935484,52.75,31,31,0.3756129032258065,0.0,0.0,0.0,0.0,0.0,0.2484741935483871,0.029138709677419355,1.4211,0.0,0.0,0.48537419354838707,0.0,0.0,1.289822580645161,1.0570870967741937,1.626,0,0,0.5768,0,0,1.3949,1.1498,3,-6.072903225806456,-5.030774193548396
